@relation cities_greece-weka.filters.unsupervised.attribute.Remove-R1

@attribute Latitude numeric
@attribute Longitude numeric

@data
38633.3333,22883.3333
38633.3333,23083.3333
38633.3333,23600
38633.3333,23616.6667
38633.3333,23633.3333
38633.3333,23933.3333
38633.3333,24050
38633.3333,24066.6667
38633.3333,24083.3333
38633.3333,24100
38633.3333,24133.3333
38650,20683.3333
38650,20783.3333
38650,20933.3333
38650,21283.3333
38650,21383.3333
38650,21416.6667
38650,21450
38650,21483.3333
38650,21533.3333
38650,21550
38650,21616.6667
38650,21650
38650,21683.3333
38650,21750
38650,21766.6667
38650,21833.3333
38650,21916.6667
38650,21966.6667
38650,22033.3333
38650,22066.6667
38650,22416.6667
38650,22466.6667
38650,23000
38650,23166.6667
38650,23183.3333
38650,23583.3333
38650,23900
38666.6667,20566.6667
38666.6667,20600
38666.6667,20650
38666.6667,20700
38666.6667,20766.6667
38666.6667,20783.3333
38666.6667,20933.3333
38666.6667,21083.3333
38666.6667,21150
38666.6667,21316.6667
38666.6667,21366.6667
38666.6667,21383.3333
38666.6667,21433.3333
38666.6667,21500
38666.6667,21516.6667
38666.6667,21533.3333
38666.6667,21616.6667
38666.6667,21633.3333
38666.6667,21716.6667
38666.6667,21733.3333
38666.6667,21816.6667
38666.6667,21833.3333
38666.6667,21866.6667
38666.6667,21900
38666.6667,22000
38666.6667,22433.3333
38666.6667,22566.6667
38666.6667,22666.6667
38666.6667,22883.3333
38666.6667,23083.3333
38666.6667,23783.3333
38666.6667,23816.6667
38683.3333,20583.3333
38683.3333,20616.6667
38683.3333,20666.6667
38683.3333,20683.3333
38683.3333,20700
38683.3333,21266.6667
38683.3333,21366.6667
38683.3333,21416.6667
38683.3333,21466.6667
38683.3333,21483.3333
38683.3333,21533.3333
38683.3333,21666.6667
38683.3333,21750
38683.3333,21800
38683.3333,21833.3333
38683.3333,21866.6667
38683.3333,21900
38683.3333,21983.3333
38683.3333,22200
38683.3333,22333.3333
38683.3333,23000
38683.3333,23583.3333
38683.3333,23733.3333
38683.3333,23766.6667
38683.3333,23783.3333
38700,20616.6667
38700,20633.3333
38700,20683.3333
38700,20700
38700,20716.6667
38700,20933.3333
38700,20966.6667
38700,21000
38700,21033.3333
38700,21183.3333
38700,21283.3333
38700,21333.3333
38700,21350
38700,21366.6667
38700,21450
38700,21600
38700,21650
38700,21700
38700,21733.3333
38700,21783.3333
38700,21933.3333
38700,22033.3333
38700,22183.3333
38700,22250
38700,22283.3333
38700,22350
38700,22416.6667
38700,22633.3333
38700,23583.3333
38716.6667,20583.3333
38716.6667,20600
38716.6667,20666.6667
38716.6667,20683.3333
38716.6667,20733.3333
38716.6667,20933.3333
38716.6667,21083.3333
38716.6667,21166.6667
38716.6667,21466.6667
38716.6667,21516.6667
38716.6667,21533.3333
38716.6667,21566.6667
38716.6667,21650
38716.6667,21683.3333
38716.6667,21700
38716.6667,21800
38716.6667,21866.6667
38716.6667,21966.6667
38716.6667,22366.6667
38716.6667,22400
38716.6667,22466.6667
38716.6667,22483.3333
38716.6667,22550
38716.6667,22583.3333
38716.6667,22700
38716.6667,22883.3333
38716.6667,22933.3333
38716.6667,23050
38716.6667,23433.3333
38716.6667,23450
38716.6667,23733.3333
38716.6667,23750
38733.3333,20650
38733.3333,20666.6667
38733.3333,20983.3333
38733.3333,21116.6667
38733.3333,21350
38733.3333,21450
38733.3333,21466.6667
38733.3333,21516.6667
38733.3333,21650
38733.3333,21666.6667
38733.3333,21700
38733.3333,21716.6667
38733.3333,21733.3333
38733.3333,21916.6667
38733.3333,21933.3333
38733.3333,21966.6667
38733.3333,22000
38733.3333,22233.3333
38733.3333,22333.3333
38733.3333,22400
38733.3333,22450
38733.3333,22666.6667
38733.3333,22733.3333
38733.3333,22750
38733.3333,22933.3333
38733.3333,23333.3333
38733.3333,23416.6667
38733.3333,23483.3333
38750,20600
38750,20616.6667
38750,20650
38750,20683.3333
38750,20716.6667
38750,21033.3333
38750,21066.6667
38750,21133.3333
38750,21200
38750,21400
38750,21433.3333
38750,21450
38750,21516.6667
38750,21533.3333
38750,21616.6667
38750,21666.6667
38750,21683.3333
38750,21700
38750,21750
38750,21783.3333
38750,21816.6667
38750,21850
38750,21916.6667
38750,22166.6667
38750,22216.6667
38750,22266.6667
38750,22450
38750,22616.6667
38750,22700
38750,22783.3333
38750,22950
38750,23033.3333
38750,23400
38750,23433.3333
38750,23583.3333
38750,23666.6667
38750,23733.3333
38766.6667,20633.3333
38766.6667,20650
38766.6667,20716.6667
38766.6667,20883.3333
38766.6667,20983.3333
38766.6667,21400
38766.6667,21416.6667
38766.6667,21433.3333
38766.6667,21483.3333
38766.6667,21583.3333
38766.6667,21616.6667
38766.6667,21700
38766.6667,21750
38766.6667,21783.3333
38766.6667,21800
38766.6667,21883.3333
38766.6667,22133.3333
38766.6667,22366.6667
38766.6667,22400
38766.6667,22450
38766.6667,22616.6667
38766.6667,22650
38766.6667,22850
38766.6667,22900
38766.6667,23316.6667
38766.6667,23433.3333
38766.6667,23550
38766.6667,23700
38783.3333,20616.6667
38783.3333,20650
38783.3333,20666.6667
38783.3333,20700
38783.3333,20833.3333
38783.3333,20883.3333
38783.3333,20900
38783.3333,21033.3333
38783.3333,21116.6667
38783.3333,21283.3333
38783.3333,21433.3333
38783.3333,21450
38783.3333,21483.3333
38783.3333,21533.3333
38783.3333,21616.6667
38783.3333,21633.3333
38783.3333,21683.3333
38783.3333,21716.6667
38783.3333,21866.6667
38783.3333,22083.3333
38783.3333,22366.6667
38783.3333,22416.6667
38783.3333,22583.3333
38783.3333,22783.3333
38783.3333,23266.6667
38783.3333,23300
38783.3333,23333.3333
38783.3333,23400
38783.3333,23433.3333
38783.3333,23500
38800,20716.6667
38800,20766.6667
38800,21166.6667
38800,21366.6667
38800,21450
38800,21466.6667
38800,21516.6667
38800,21583.3333
38800,21616.6667
38800,21633.3333
38800,21650
38800,21716.6667
38800,21733.3333
38800,21800
38800,22050
38800,22116.6667
38800,22200
38800,22383.3333
38800,22416.6667
38800,22450
38800,22466.6667
38800,22500
38800,22533.3333
38800,22550
38800,22700
38800,22716.6667
38800,23350
38800,23433.3333
38800,23483.3333
38800,23500
38800,23516.6667
38800,24583.3333
38816.6667,20650
38816.6667,20683.3333
38816.6667,20716.6667
38816.6667,20750
38816.6667,20833.3333
38816.6667,20916.6667
38816.6667,21016.6667
38816.6667,21233.3333
38816.6667,21333.3333
38816.6667,21366.6667
38816.6667,21383.3333
38816.6667,21400
38816.6667,21433.3333
38816.6667,21466.6667
38816.6667,21500
38816.6667,21616.6667
38816.6667,22000
38816.6667,22016.6667
38816.6667,22166.6667
38816.6667,22433.3333
38816.6667,22600
38816.6667,22650
38816.6667,22683.3333
38816.6667,22733.3333
38816.6667,23233.3333
38816.6667,23250
38816.6667,23266.6667
38816.6667,23366.6667
38816.6667,23416.6667
38816.6667,23450
38833.3333,20683.3333
38833.3333,20700
38833.3333,20750
38833.3333,20900
38833.3333,21000
38833.3333,21066.6667
38833.3333,21183.3333
38833.3333,21250
38833.3333,21416.6667
38833.3333,21466.6667
38833.3333,21516.6667
38833.3333,21533.3333
38833.3333,21583.3333
38833.3333,21600
38833.3333,21616.6667
38833.3333,21633.3333
38833.3333,21716.6667
38833.3333,21733.3333
38833.3333,21800
38833.3333,21966.6667
38833.3333,22050
38833.3333,22083.3333
38833.3333,22166.6667
38833.3333,22400
38833.3333,22416.6667
38833.3333,22450
38833.3333,22883.3333
38833.3333,23250
38833.3333,23283.3333
38833.3333,23333.3333
38833.3333,23366.6667
38833.3333,23400
38833.3333,23466.6667
38833.3333,24533.3333
38850,20950
38850,21333.3333
38850,21383.3333
38850,21450
38850,21466.6667
38850,21516.6667
38850,21633.3333
38850,21916.6667
38850,21933.3333
38850,21966.6667
38850,22183.3333
38850,22216.6667
38850,22366.6667
38850,22383.3333
38850,22433.3333
38850,22466.6667
38850,22866.6667
38850,22900
38850,23050
38850,23066.6667
38850,23100
38850,23116.6667
38850,23133.3333
38850,23250
38850,23283.3333
38850,23300
38850,23400
38866.6667,20800
38866.6667,20983.3333
38866.6667,21000
38866.6667,21016.6667
38866.6667,21033.3333
38866.6667,21066.6667
38866.6667,21166.6667
38866.6667,21283.3333
38866.6667,21350
38866.6667,21366.6667
38866.6667,21500
38866.6667,21516.6667
38866.6667,21566.6667
38866.6667,21583.3333
38866.6667,21616.6667
38866.6667,21633.3333
38866.6667,21666.6667
38866.6667,21683.3333
38866.6667,21700
38866.6667,21733.3333
38866.6667,21750
38866.6667,21766.6667
38866.6667,21783.3333
38866.6667,21966.6667
38866.6667,22033.3333
38866.6667,22133.3333
38866.6667,22200
38866.6667,22233.3333
38866.6667,22350
38866.6667,22750
38866.6667,22966.6667
38866.6667,23216.6667
38866.6667,23233.3333
38866.6667,23366.6667
38866.6667,23400
38883.3333,21200
38883.3333,21550
38883.3333,21566.6667
38883.3333,21600
38883.3333,21650
38883.3333,21700
38883.3333,21750
38883.3333,21800
38883.3333,21833.3333
38883.3333,21966.6667
38883.3333,22050
38883.3333,22100
38883.3333,22116.6667
38883.3333,22200
38883.3333,22216.6667
38883.3333,22250
38883.3333,22266.6667
38883.3333,22316.6667
38883.3333,22400
38883.3333,22416.6667
38883.3333,22433.3333
38883.3333,22466.6667
38883.3333,22483.3333
38883.3333,22716.6667
38883.3333,22783.3333
38883.3333,22816.6667
38883.3333,23050
38883.3333,23166.6667
38900,21100
38900,21316.6667
38900,21333.3333
38900,21450
38900,21566.6667
38900,21583.3333
38900,21600
38900,21633.3333
38900,21716.6667
38900,21766.6667
38900,21866.6667
38900,22033.3333
38900,22050
38900,22066.6667
38900,22100
38900,22116.6667
38900,22166.6667
38900,22216.6667
38900,22233.3333
38900,22283.3333
38900,22333.3333
38900,22366.6667
38900,22433.3333
38900,22583.3333
38900,22733.3333
38900,23033.3333
38900,23050
38900,23066.6667
38900,23133.3333
38900,23166.6667
38900,23183.3333
38900,23216.6667
38900,23266.6667
38900,23333.3333
38900,23350
38900,23400
38904.1667,24563.0556
38916.6667,20883.3333
38916.6667,20950
38916.6667,21200
38916.6667,21216.6667
38916.6667,21266.6667
38916.6667,21483.3333
38916.6667,21633.3333
38916.6667,21666.6667
38916.6667,21683.3333
38916.6667,21783.3333
38916.6667,21916.6667
38916.6667,22000
38916.6667,22166.6667
38916.6667,22216.6667
38916.6667,22233.3333
38916.6667,22300
38916.6667,22550
38916.6667,22616.6667
38916.6667,22650
38916.6667,22700
38916.6667,22800
38916.6667,23116.6667
38916.6667,23183.3333
38916.6667,23200
38916.6667,23216.6667
38933.3333,20850
38933.3333,21150
38933.3333,21400
38933.3333,21433.3333
38933.3333,21600
38933.3333,21700
38933.3333,21716.6667
38933.3333,21916.6667
38933.3333,21983.3333
38933.3333,22016.6667
38933.3333,22033.3333
38933.3333,22116.6667
38933.3333,22250
38933.3333,22350
38933.3333,22400
38933.3333,22416.6667
38933.3333,22733.3333
38933.3333,22783.3333
38933.3333,23066.6667
38933.3333,23150
38933.3333,23166.6667
38933.3333,23283.3333
38933.3333,23366.6667
38933.3333,23416.6667
38950,20733.3333
38950,20750
38950,21183.3333
38950,21200
38950,21416.6667
38950,21516.6667
38950,21600
38950,21650
38950,21666.6667
38950,21883.3333
38950,21966.6667
38950,22050
38950,22150
38950,22200
38950,22216.6667
38950,22316.6667
38950,22516.6667
38950,22633.3333
38950,22833.3333
38950,22916.6667
38950,22966.6667
38950,23100
38950,23150
38950,23183.3333
38950,23266.6667
38962.5,21150
38966.6667,20783.3333
38966.6667,21166.6667
38966.6667,21183.3333
38966.6667,21200
38966.6667,21216.6667
38966.6667,21283.3333
38966.6667,21316.6667
38966.6667,21333.3333
38966.6667,21450
38966.6667,21483.3333
38966.6667,21566.6667
38966.6667,21616.6667
38966.6667,21716.6667
38966.6667,21866.6667
38966.6667,21966.6667
38966.6667,22000
38966.6667,22100
38966.6667,22116.6667
38966.6667,22166.6667
38966.6667,22200
38966.6667,22450
38966.6667,22500
38966.6667,22800
38966.6667,22900
38966.6667,23150
38966.6667,23166.6667
38966.6667,23233.3333
38966.6667,23300
38966.6667,23350
38976.3889,26368.3333
38983.3333,20783.3333
38983.3333,21300
38983.3333,21350
38983.3333,21366.6667
38983.3333,21383.3333
38983.3333,21400
38983.3333,21433.3333
38983.3333,21616.6667
38983.3333,21683.3333
38983.3333,21816.6667
38983.3333,21900
38983.3333,22000
38983.3333,22566.6667
38983.3333,22850
38983.3333,23233.3333
38983.3333,23316.6667
38983.3333,26383.3333
38983.3333,26400
38988.3333,26311.3889
39000,20700
39000,21150
39000,21166.6667
39000,21200
39000,21250
39000,21300
39000,21383.3333
39000,21466.6667
39000,21600
39000,21616.6667
39000,21633.3333
39000,21716.6667
39000,21733.3333
39000,21800
39000,21850
39000,21916.6667
39000,21933.3333
39000,22000
39000,22116.6667
39000,22216.6667
39000,22266.6667
39000,22350
39000,22933.3333
39000,22950
39000,23116.6667
39000,23200
39000,23250
39000,23333.3333
39000,26316.6667
39016.6667,20916.6667
39016.6667,21200
39016.6667,21266.6667
39016.6667,21316.6667
39016.6667,21383.3333
39016.6667,21400
39016.6667,21550
39016.6667,21683.3333
39016.6667,21700
39016.6667,21766.6667
39016.6667,21783.3333
39016.6667,21816.6667
39016.6667,21900
39016.6667,22133.3333
39016.6667,22250
39016.6667,22616.6667
39016.6667,22850
39016.6667,23033.3333
39016.6667,23233.3333
39016.6667,23250
39016.6667,23300
39019.1667,26365.8333
39026.3889,26307.7778
39028.8889,26321.1111
39029.7222,26448.3333
39033.3333,20733.3333
39033.3333,20750
39033.3333,20866.6667
39033.3333,21083.3333
39033.3333,21150
39033.3333,21300
39033.3333,21316.6667
39033.3333,21450
39033.3333,21583.3333
39033.3333,21666.6667
39033.3333,21700
39033.3333,21733.3333
39033.3333,21816.6667
39033.3333,22066.6667
39033.3333,22116.6667
39033.3333,22283.3333
39033.3333,22333.3333
39033.3333,22400
39033.3333,22416.6667
39033.3333,22516.6667
39033.3333,22800
39033.3333,22950
39033.3333,22966.6667
39033.3333,26316.6667
39036.3889,26444.4444
39039.4444,26201.1111
39039.4444,26454.7222
39045.5556,26454.4444
39046.3889,26533.0556
39048.3333,26497.2222
39050,21033.3333
39050,21116.6667
39050,21150
39050,21166.6667
39050,21216.6667
39050,21250
39050,21266.6667
39050,21283.3333
39050,21300
39050,21366.6667
39050,21450
39050,21466.6667
39050,21533.3333
39050,21566.6667
39050,21583.3333
39050,21633.3333
39050,21750
39050,22316.6667
39050,22450
39050,22950
39050,26266.6667
39050,26316.6667
39055.8333,26451.1111
39056.9444,26545
39066.6667,20700
39066.6667,20750
39066.6667,20933.3333
39066.6667,21016.6667
39066.6667,21033.3333
39066.6667,21050
39066.6667,21100
39066.6667,21116.6667
39066.6667,21150
39066.6667,21183.3333
39066.6667,21216.6667
39066.6667,21233.3333
39066.6667,21266.6667
39066.6667,21283.3333
39066.6667,21400
39066.6667,21450
39066.6667,21466.6667
39066.6667,21483.3333
39066.6667,21516.6667
39066.6667,21533.3333
39066.6667,21550
39066.6667,21633.3333
39066.6667,21683.3333
39066.6667,21733.3333
39066.6667,21800
39066.6667,21883.3333
39066.6667,21983.3333
39066.6667,22066.6667
39066.6667,22116.6667
39066.6667,22183.3333
39066.6667,22483.3333
39066.6667,22550
39066.6667,22800
39066.6667,26566.6667
39066.6667,26583.3333
39081.1111,26183.3333
39083.3333,20716.6667
39083.3333,20750
39083.3333,20866.6667
39083.3333,20916.6667
39083.3333,20933.3333
39083.3333,20950
39083.3333,21016.6667
39083.3333,21050
39083.3333,21083.3333
39083.3333,21100
39083.3333,21150
39083.3333,21200
39083.3333,21250
39083.3333,21266.6667
39083.3333,21283.3333
39083.3333,21383.3333
39083.3333,21433.3333
39083.3333,21483.3333
39083.3333,21500
39083.3333,21566.6667
39083.3333,21583.3333
39083.3333,21633.3333
39083.3333,21650
39083.3333,21833.3333
39083.3333,22150
39083.3333,22316.6667
39083.3333,22350
39083.3333,22416.6667
39083.3333,22783.3333
39083.3333,22866.6667
39083.3333,26433.3333
39083.3333,26550
39083.3333,26566.6667
39085,26370
39100,20700
39100,20883.3333
39100,20950
39100,20983.3333
39100,21000
39100,21016.6667
39100,21083.3333
39100,21100
39100,21150
39100,21233.3333
39100,21266.6667
39100,21283.3333
39100,21433.3333
39100,21500
39100,21516.6667
39100,21666.6667
39100,21783.3333
39100,21816.6667
39100,21850
39100,21866.6667
39100,21983.3333
39100,22200
39100,22233.3333
39100,22266.6667
39100,22350
39100,22416.6667
39100,22716.6667
39100,22866.6667
39100,22900
39100,23066.6667
39100,23083.3333
39100,26166.6667
39100,26383.3333
39100,26433.3333
39100,26516.6667
39100,26550
39102.5,26552.5
39103.8889,26241.3889
39105,26440.2778
39105.5556,20637.7778
39105.8333,26218.6111
39110.5556,26411.1111
39116.6667,20900
39116.6667,21016.6667
39116.6667,21050
39116.6667,21083.3333
39116.6667,21133.3333
39116.6667,21150
39116.6667,21200
39116.6667,21216.6667
39116.6667,21233.3333
39116.6667,21250
39116.6667,21416.6667
39116.6667,21466.6667
39116.6667,21516.6667
39116.6667,21583.3333
39116.6667,21633.3333
39116.6667,22050
39116.6667,22100
39116.6667,22200
39116.6667,22450
39116.6667,22466.6667
39116.6667,23100
39116.6667,23733.3333
39116.6667,26413.0556
39132.7778,20631.3889
39133.3333,20600
39133.3333,20633.3333
39133.3333,20666.6667
39133.3333,20816.6667
39133.3333,20916.6667
39133.3333,20933.3333
39133.3333,20950
39133.3333,20983.3333
39133.3333,21050
39133.3333,21066.6667
39133.3333,21116.6667
39133.3333,21200
39133.3333,21216.6667
39133.3333,21250
39133.3333,21416.6667
39133.3333,21450
39133.3333,21483.3333
39133.3333,21500
39133.3333,21516.6667
39133.3333,21566.6667
39133.3333,21650
39133.3333,21700
39133.3333,21783.3333
39133.3333,21800
39133.3333,21816.6667
39133.3333,21950
39133.3333,22016.6667
39133.3333,22116.6667
39133.3333,22150
39133.3333,22300
39133.3333,22350
39133.3333,22383.3333
39133.3333,23166.6667
39133.3333,23266.6667
39133.3333,25933.3333
39133.3333,26000
39133.3333,26400
39133.3333,26416.6667
39133.3333,26516.6667
39146.1111,26529.7222
39148.0556,26514.4444
39150,20233.3333
39150,20583.3333
39150,20666.6667
39150,20700
39150,20816.6667
39150,20866.6667
39150,20933.3333
39150,20983.3333
39150,21116.6667
39150,21133.3333
39150,21150
39150,21183.3333
39150,21200
39150,21233.3333
39150,21250
39150,21266.6667
39150,21283.3333
39150,21383.3333
39150,21400
39150,21433.3333
39150,21450
39150,21483.3333
39150,21616.6667
39150,21650
39150,21666.6667
39150,21783.3333
39150,21833.3333
39150,21866.6667
39150,22183.3333
39150,22250
39150,22283.3333
39150,22300
39150,22366.6667
39150,22566.6667
39150,22683.3333
39150,22716.6667
39150,22750
39150,22766.6667
39150,23083.3333
39150,23200
39150,23850
39150,23866.6667
39156.6667,26521.6667
39166.6667,20183.3333
39166.6667,20566.6667
39166.6667,20600
39166.6667,20716.6667
39166.6667,20750
39166.6667,20933.3333
39166.6667,20950
39166.6667,21000
39166.6667,21033.3333
39166.6667,21116.6667
39166.6667,21133.3333
39166.6667,21166.6667
39166.6667,21183.3333
39166.6667,21200
39166.6667,21216.6667
39166.6667,21266.6667
39166.6667,21433.3333
39166.6667,21466.6667
39166.6667,21516.6667
39166.6667,21700
39166.6667,21766.6667
39166.6667,21816.6667
39166.6667,21833.3333
39166.6667,22166.6667
39166.6667,22416.6667
39166.6667,22466.6667
39166.6667,22516.6667
39166.6667,22600
39166.6667,22616.6667
39166.6667,22633.3333
39166.6667,22650
39166.6667,22783.3333
39166.6667,22850
39166.6667,22883.3333
39166.6667,23216.6667
39166.6667,23283.3333
39166.6667,23350
39166.6667,23483.3333
39166.6667,23616.6667
39166.6667,25933.3333
39166.6667,26050
39166.6667,26066.6667
39166.6667,26133.3333
39166.6667,26500
39180.5556,26486.3889
39183.3333,20166.6667
39183.3333,20183.3333
39183.3333,20200
39183.3333,20633.3333
39183.3333,20716.6667
39183.3333,20783.3333
39183.3333,20983.3333
39183.3333,21083.3333
39183.3333,21150
39183.3333,21183.3333
39183.3333,21333.3333
39183.3333,21383.3333
39183.3333,21416.6667
39183.3333,21433.3333
39183.3333,21450
39183.3333,21466.6667
39183.3333,21483.3333
39183.3333,21500
39183.3333,21616.6667
39183.3333,21650
39183.3333,21683.3333
39183.3333,21733.3333
39183.3333,21766.6667
39183.3333,21783.3333
39183.3333,21866.6667
39183.3333,21966.6667
39183.3333,22133.3333
39183.3333,22383.3333
39183.3333,22600
39183.3333,22683.3333
39183.3333,22766.6667
39183.3333,23216.6667
39183.3333,23250
39183.3333,23283.3333
39183.3333,23333.3333
39183.3333,23616.6667
39183.3333,26416.6667
39183.8889,26406.3889
39197.2222,20530.2778
39199.4444,20184.4444
39200,20166.6667
39200,20183.3333
39200,20566.6667
39200,20616.6667
39200,20650
39200,20666.6667
39200,20733.3333
39200,20883.3333
39200,20933.3333
39200,20983.3333
39200,21083.3333
39200,21150
39200,21166.6667
39200,21216.6667
39200,21350
39200,21400
39200,21416.6667
39200,21566.6667
39200,21616.6667
39200,21650
39200,21683.3333
39200,21750
39200,21933.3333
39200,22083.3333
39200,22100
39200,22250
39200,22316.6667
39200,22333.3333
39200,22450
39200,22483.3333
39200,22516.6667
39200,22583.3333
39200,22733.3333
39200,22750
39200,23216.6667
39200,23333.3333
39200,23916.6667
39200,23966.6667
39200,26016.6667
39206.6667,26212.5
39210.8333,26461.3889
39216.6667,20116.6667
39216.6667,20133.3333
39216.6667,20150
39216.6667,20166.6667
39216.6667,20500
39216.6667,20533.3333
39216.6667,20633.3333
39216.6667,20783.3333
39216.6667,20850
39216.6667,20883.3333
39216.6667,20900
39216.6667,20950
39216.6667,20983.3333
39216.6667,21033.3333
39216.6667,21066.6667
39216.6667,21200
39216.6667,21233.3333
39216.6667,21250
39216.6667,21300
39216.6667,21316.6667
39216.6667,21333.3333
39216.6667,21350
39216.6667,21366.6667
39216.6667,21416.6667
39216.6667,21450
39216.6667,21616.6667
39216.6667,21783.3333
39216.6667,21816.6667
39216.6667,21866.6667
39216.6667,21983.3333
39216.6667,22016.6667
39216.6667,22050
39216.6667,22516.6667
39216.6667,22566.6667
39216.6667,22600
39216.6667,22616.6667
39216.6667,22650
39216.6667,23933.3333
39216.6667,25850
39216.6667,26033.3333
39216.6667,26050
39216.6667,26200
39219.1667,26206.6667
39219.7222,20518.8889
39225.5556,26439.4444
39227.7778,20158.8889
39229.4444,26457.7778
39230,26218.6111
39232.7778,26208.0556
39233.3333,20133.3333
39233.3333,20150
39233.3333,20166.6667
39233.3333,20600
39233.3333,20616.6667
39233.3333,20650
39233.3333,20683.3333
39233.3333,20716.6667
39233.3333,20866.6667
39233.3333,20883.3333
39233.3333,20933.3333
39233.3333,21050
39233.3333,21100
39233.3333,21150
39233.3333,21183.3333
39233.3333,21216.6667
39233.3333,21233.3333
39233.3333,21316.6667
39233.3333,21333.3333
39233.3333,21366.6667
39233.3333,21383.3333
39233.3333,21433.3333
39233.3333,21450
39233.3333,21516.6667
39233.3333,21600
39233.3333,21633.3333
39233.3333,21666.6667
39233.3333,21683.3333
39233.3333,21766.6667
39233.3333,21783.3333
39233.3333,21800
39233.3333,21866.6667
39233.3333,21950
39233.3333,22250
39233.3333,22666.6667
39233.3333,22683.3333
39233.3333,22700
39233.3333,22766.6667
39233.3333,23200
39233.3333,23216.6667
39233.3333,23250
39233.3333,23283.3333
39233.3333,23300
39233.3333,23316.6667
39233.3333,25983.3333
39233.3333,26000
39233.3333,26050
39236.3889,20131.6667
39236.6667,20539.7222
39239.1667,20485
39240.2778,26200.5556
39248.0556,26271.6667
39250,20533.3333
39250,20566.6667
39250,20583.3333
39250,20616.6667
39250,20633.3333
39250,20750
39250,20783.3333
39250,20833.3333
39250,20983.3333
39250,21000
39250,21016.6667
39250,21033.3333
39250,21050
39250,21133.3333
39250,21166.6667
39250,21183.3333
39250,21200
39250,21233.3333
39250,21316.6667
39250,21383.3333
39250,21400
39250,21500
39250,21550
39250,21666.6667
39250,21716.6667
39250,21733.3333
39250,21833.3333
39250,22050
39250,22100
39250,22183.3333
39250,22216.6667
39250,22383.3333
39250,22450
39250,22483.3333
39250,22583.3333
39250,22616.6667
39250,22750
39250,23183.3333
39250,23266.6667
39250,23283.3333
39250,23300
39250,26100
39266.6667,20533.3333
39266.6667,20566.6667
39266.6667,20600
39266.6667,20700
39266.6667,20800
39266.6667,20850
39266.6667,20883.3333
39266.6667,20950
39266.6667,20983.3333
39266.6667,21000
39266.6667,21016.6667
39266.6667,21166.6667
39266.6667,21183.3333
39266.6667,21216.6667
39266.6667,21300
39266.6667,21333.3333
39266.6667,21366.6667
39266.6667,21383.3333
39266.6667,21433.3333
39266.6667,21483.3333
39266.6667,21533.3333
39266.6667,21550
39266.6667,21583.3333
39266.6667,21600
39266.6667,21666.6667
39266.6667,21700
39266.6667,21716.6667
39266.6667,21933.3333
39266.6667,22033.3333
39266.6667,22083.3333
39266.6667,22150
39266.6667,22216.6667
39266.6667,22333.3333
39266.6667,22416.6667
39266.6667,22466.6667
39266.6667,22516.6667
39266.6667,22750
39266.6667,23166.6667
39266.6667,23950
39266.6667,25966.6667
39266.6667,26066.6667
39266.6667,26150
39270,26287.5
39275,26376.6667
39280.8333,20427.7778
39283.3333,20450
39283.3333,20550
39283.3333,20600
39283.3333,20633.3333
39283.3333,20666.6667
39283.3333,20683.3333
39283.3333,20700
39283.3333,20766.6667
39283.3333,20800
39283.3333,20900
39283.3333,20933.3333
39283.3333,21000
39283.3333,21033.3333
39283.3333,21050
39283.3333,21066.6667
39283.3333,21100
39283.3333,21116.6667
39283.3333,21133.3333
39283.3333,21200
39283.3333,21233.3333
39283.3333,21266.6667
39283.3333,21283.3333
39283.3333,21333.3333
39283.3333,21366.6667
39283.3333,21383.3333
39283.3333,21416.6667
39283.3333,21433.3333
39283.3333,21450
39283.3333,21466.6667
39283.3333,21483.3333
39283.3333,21500
39283.3333,21533.3333
39283.3333,21566.6667
39283.3333,21583.3333
39283.3333,21600
39283.3333,21700
39283.3333,21733.3333
39283.3333,21750
39283.3333,21783.3333
39283.3333,21800
39283.3333,21850
39283.3333,21900
39283.3333,21966.6667
39283.3333,22050
39283.3333,22116.6667
39283.3333,22283.3333
39283.3333,22550
39283.3333,22650
39283.3333,22816.6667
39283.3333,23183.3333
39283.3333,23216.6667
39283.3333,23266.6667
39284.1667,20402.2222
39300,20366.6667
39300,20483.3333
39300,20550
39300,20683.3333
39300,20716.6667
39300,20766.6667
39300,20800
39300,20866.6667
39300,20900
39300,20983.3333
39300,21016.6667
39300,21200
39300,21216.6667
39300,21283.3333
39300,21316.6667
39300,21400
39300,21416.6667
39300,21533.3333
39300,21683.3333
39300,21700
39300,21716.6667
39300,21733.3333
39300,21833.3333
39300,21933.3333
39300,22050
39300,22066.6667
39300,22133.3333
39300,22200
39300,22383.3333
39300,22500
39300,22600
39300,22616.6667
39300,23116.6667
39300,26133.3333
39300,26183.3333
39311.6667,26219.7222
39311.6667,26333.8889
39312.7778,20357.7778
39313.6111,20427.7778
39316.6667,20333.3333
39316.6667,20433.3333
39316.6667,20450
39316.6667,20500
39316.6667,20583.3333
39316.6667,20600
39316.6667,20616.6667
39316.6667,20700
39316.6667,20766.6667
39316.6667,20800
39316.6667,20883.3333
39316.6667,20933.3333
39316.6667,20950
39316.6667,21000
39316.6667,21016.6667
39316.6667,21033.3333
39316.6667,21083.3333
39316.6667,21216.6667
39316.6667,21300
39316.6667,21433.3333
39316.6667,21466.6667
39316.6667,21500
39316.6667,21700
39316.6667,21716.6667
39316.6667,21783.3333
39316.6667,21800
39316.6667,21816.6667
39316.6667,21866.6667
